occurrence_id,decision_id,unit_id,semantic_unit_id,source_path,source_line_start,source_line_end,source_sha256,target_path,target_line_start,target_line_end,target_sha256,reader_status,printed_page,assembled_pdf_page
jv-Latn-ID-JV-T106-OCC-002,JV-T106,OLP-0081,OLP-0081-P017,upstream/content/first-order-logic/sequent-calculus/soundness.tex,282,289,4de487cafc9d685844abb2c0b29c7b51debeb30a9b1129c7a2fa8c13ae48b151,translation/content/first-order-logic/sequent-calculus/soundness.tex,312,316,771a51a29c7c8e79971b8cc699bda691fb4b64543e1c9c9d64b611e0a7f7da4a,pending,,
jv-Latn-ID-JV-T107-OCC-001,JV-T107,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,116,147,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,153,153,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T107-OCC-002,JV-T107,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,116,147,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,152,152,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T107-OCC-003,JV-T107,OLP-0089,OLP-0089-P015,upstream/content/first-order-logic/natural-deduction/proving-things.tex,178,265,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,192,192,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T108-OCC-001,JV-T108,OLP-0089,OLP-0089-P011,upstream/content/first-order-logic/natural-deduction/proving-things.tex,57,96,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,76,76,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T108-OCC-002,JV-T108,OLP-0089,OLP-0089-P011,upstream/content/first-order-logic/natural-deduction/proving-things.tex,57,96,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,78,78,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T108-OCC-003,JV-T108,OLP-0089,OLP-0089-P012,upstream/content/first-order-logic/natural-deduction/proving-things.tex,98,114,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,98,98,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T109-OCC-001,JV-T109,OLP-0085,OLP-0085-P008,upstream/content/first-order-logic/natural-deduction/rules-and-proofs.tex,31,36,e6e8bed6816bd64ac24342fd4d591ca0e7c1ddf82fc056b452aa87c45d810506,translation/content/first-order-logic/natural-deduction/rules-and-proofs.tex,32,36,9737415434b500f77edaa603bf4d39e5b5349fc469c024d4b9149c4924a27dc9,pending,,
jv-Latn-ID-JV-T109-OCC-002,JV-T109,OLP-0087,OLP-0087-P012,upstream/content/first-order-logic/natural-deduction/quantifier-rules.tex,58,61,eb6d95a24fce278404457d9169c033645853aab7e1c22dd4ca1fec9595068313,translation/content/first-order-logic/natural-deduction/quantifier-rules.tex,60,64,979a2225226b518223cce43dcb9e14958977d453ebb792a5b64a63f74cfcdca5,pending,,
jv-Latn-ID-JV-T109-OCC-003,JV-T109,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,129,136,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,149,153,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T109-OCC-004,JV-T109,OLP-0089,OLP-0089-P013,upstream/content/first-order-logic/natural-deduction/proving-things.tex,116,119,d39069643439c576cb5813ef635725ac09ef83257571e380b92dfa223a801ecc,translation/content/first-order-logic/natural-deduction/proving-things.tex,117,121,ad562a558dae1511d0a0294a227c4dcef8998f0bbd3f62286a1605a30ebf757f,pending,,
jv-Latn-ID-JV-T109-OCC-005,JV-T109,OLP-0090,OLP-0090-P007,upstream/content/first-order-logic/natural-deduction/proving-things-quant.tex,35,40,962c30713b222744c165ce87f7cb8ab11d18d0e805d8d386900bfe8e8104f63f,translation/content/first-order-logic/natural-deduction/proving-things-quant.tex,38,42,8ff08199096e9191e399be37aedb60a24f42156c7ab27402cdedf59b958f7786,pending,,
jv-Latn-ID-JV-T110-OCC-001,JV-T110,OLP-0103,OLP-0103-P008,upstream/content/first-order-logic/tableaux/proving-things.tex,25,47,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,translation/content/first-order-logic/tableaux/proving-things.tex,40,40,3f9f89c5005b832044384ffe491023d448c1e614c634ecc1f8f25c93eb7ee85f,pending,,
jv-Latn-ID-JV-T110-OCC-002,JV-T110,OLP-0103,OLP-0103-P013,upstream/content/first-order-logic/tableaux/proving-things.tex,301,362,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,translation/content/first-order-logic/tableaux/proving-things.tex,303,303,3f9f89c5005b832044384ffe491023d448c1e614c634ecc1f8f25c93eb7ee85f,pending,,
jv-Latn-ID-JV-T110-OCC-003,JV-T110,OLP-0103,OLP-0103-P008,upstream/content/first-order-logic/tableaux/proving-things.tex,25,47,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,translation/content/first-order-logic/tableaux/proving-things.tex,43,43,3f9f89c5005b832044384ffe491023d448c1e614c634ecc1f8f25c93eb7ee85f,pending,,
jv-Latn-ID-JV-T111-OCC-001,JV-T111,OLP-0098,OLP-0098-P006,upstream/content/first-order-logic/tableaux/tableaux.tex,15,17,1c6e7018e63cae3440e85d537303288261afd422b9e13bc455b99c2d206aa1b6,translation/content/first-order-logic/tableaux/tableaux.tex,15,19,569538f64d8f5bb2fd7f074c2d1a0d8e4fe6e1fc0e1aef3f152042a0d927d148,pending,,
jv-Latn-ID-JV-T111-OCC-002,JV-T111,OLP-0101,OLP-0101-P014,upstream/content/first-order-logic/tableaux/quantifier-rules.tex,80,85,682b3f1de2569dc63657243b83a3daa8966cc1786fa44d5d2fa34da2658e2bb0,translation/content/first-order-logic/tableaux/quantifier-rules.tex,86,90,912b7b4f76fdcf6af107b9271aa2b3661c35fed14a56657d9366e60118cc5cfc,pending,,
jv-Latn-ID-JV-T111-OCC-003,JV-T111,OLP-0103,OLP-0103-P016,upstream/content/first-order-logic/tableaux/proving-things.tex,439,439,6940ff2f8466cfb9dc740a4e7aa2cf9551c9a3d3304aa8ebe93217d11e451e90,translation/content/first-order-logic/tableaux/proving-things.tex,431,435,3f9f89c5005b832044384ffe491023d448c1e614c634ecc1f8f25c93eb7ee85f,pending,,
jv-Latn-ID-JV-D001-OCC-001,JV-D001,OLP-0005,OLP-0005-P012,upstream/content/sets-functions-relations/sets/basics.tex,73,92,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,translation/content/sets-functions-relations/sets/basics.tex,73,94,286ae2b34806efbcfc6163777624e1115c15c2497251e8b462b93bd86e86c9f9,pending,,
jv-Latn-ID-JV-D001-OCC-002,JV-D001,OLP-0005,OLP-0005:review-JV-D001-002,upstream/content/sets-functions-relations/sets/basics.tex,87,87,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,editorial/ERRATA.md,8,8,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D002-OCC-001,JV-D002,OLP-0012,OLP-0012-P010,upstream/content/sets-functions-relations/relations/relations-as-sets.tex,61,106,2a67c6fb4846155e8e7cd8172fd1fb8214db96d508ceae5d70dec95d5dfcc1ff,translation/content/sets-functions-relations/relations/relations-as-sets.tex,68,116,996d70e422fda72c1bfe1d39dbcfc92520c849b97ccdf76af8b05e05d2b2b3ee,pending,,
jv-Latn-ID-JV-D002-OCC-002,JV-D002,OLP-0012,OLP-0012:review-JV-D002-002,upstream/content/sets-functions-relations/relations/relations-as-sets.tex,98,98,2a67c6fb4846155e8e7cd8172fd1fb8214db96d508ceae5d70dec95d5dfcc1ff,editorial/ERRATA.md,5,5,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D003-OCC-001,JV-D003,OLP-0018,OLP-0018-P016,upstream/content/sets-functions-relations/relations/trees.tex,90,98,a158f1ce5b84c8c3f681dd6347b22491d1b67a91e110138b9cb6833e3d9dc23c,translation/content/sets-functions-relations/relations/trees.tex,109,120,243acfc8524dba62ea1cd9aed1ed3533a3235645f841a506e9b17e12fb7aafdb,pending,,
jv-Latn-ID-JV-D003-OCC-002,JV-D003,OLP-0018,OLP-0018:review-JV-D003-002,upstream/content/sets-functions-relations/relations/trees.tex,94,94,a158f1ce5b84c8c3f681dd6347b22491d1b67a91e110138b9cb6833e3d9dc23c,editorial/ERRATA.md,6,6,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D004-OCC-001,JV-D004,OLP-0016,OLP-0016-P018,upstream/content/sets-functions-relations/relations/orders.tex,104,108,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,translation/content/sets-functions-relations/relations/orders.tex,121,126,ed186341e68120595422008bca45a08f292eb31b1a29d8910f717ad637610ea6,pending,,
jv-Latn-ID-JV-D004-OCC-002,JV-D004,OLP-0016,OLP-0016:review-JV-D004-002,upstream/content/sets-functions-relations/relations/orders.tex,105,105,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,editorial/ERRATA.md,7,7,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D005-OCC-001,JV-D005,OLP-0021,OLP-0021-P014,upstream/content/sets-functions-relations/functions/function-basics.tex,64,72,d1fa0923e303fc49a88d4e476c319d6e91a8088de44c232dcfba5878325faea3,translation/content/sets-functions-relations/functions/function-basics.tex,78,92,87892fca02e6526cc70ee50a9902c888b646b360078f03c3caebf4296e0228a6,pending,,
jv-Latn-ID-JV-D005-OCC-002,JV-D005,OLP-0021,OLP-0021:review-JV-D005-002,upstream/content/sets-functions-relations/functions/function-basics.tex,70,70,d1fa0923e303fc49a88d4e476c319d6e91a8088de44c232dcfba5878325faea3,editorial/ERRATA.md,10,10,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D006-OCC-001,JV-D006,OLP-0021,OLP-0021-P017,upstream/content/sets-functions-relations/functions/function-basics.tex,92,100,d1fa0923e303fc49a88d4e476c319d6e91a8088de44c232dcfba5878325faea3,translation/content/sets-functions-relations/functions/function-basics.tex,118,131,87892fca02e6526cc70ee50a9902c888b646b360078f03c3caebf4296e0228a6,pending,,
jv-Latn-ID-JV-D006-OCC-002,JV-D006,OLP-0021,OLP-0021:review-JV-D006-002,upstream/content/sets-functions-relations/functions/function-basics.tex,95,95,d1fa0923e303fc49a88d4e476c319d6e91a8088de44c232dcfba5878325faea3,editorial/ERRATA.md,10,10,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D007-OCC-001,JV-D007,OLP-0024,OLP-0024-P012,upstream/content/sets-functions-relations/functions/inverses.tex,62,66,96e36d8cd8dc4ec0e73e9507147ecfe33d7e4f368ecf46de92efb423a7d409c1,translation/content/sets-functions-relations/functions/inverses.tex,62,70,b380483105d82f296d51b071adfd7de416b6b3991dc6125febb8b7a96209750b,pending,,
jv-Latn-ID-JV-D007-OCC-002,JV-D007,OLP-0024,OLP-0024:review-JV-D007-002,upstream/content/sets-functions-relations/functions/inverses.tex,63,63,96e36d8cd8dc4ec0e73e9507147ecfe33d7e4f368ecf46de92efb423a7d409c1,editorial/ERRATA.md,11,11,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D008-OCC-001,JV-D008,OLP-0023,OLP-0023-P012,upstream/content/sets-functions-relations/functions/functions-relations.tex,60,76,e2e46c0270c44b6f54861a4565f3829b1b5f91a7f72dca84046361e5abf622c3,translation/content/sets-functions-relations/functions/functions-relations.tex,60,78,5a9c54c58e47144f5e721ee3bfe0193ae8f0ec1edd81852117244aba4365afbc,pending,,
jv-Latn-ID-JV-D009-OCC-001,JV-D009,OLP-0023,OLP-0023-P016,upstream/content/sets-functions-relations/functions/functions-relations.tex,92,101,e2e46c0270c44b6f54861a4565f3829b1b5f91a7f72dca84046361e5abf622c3,translation/content/sets-functions-relations/functions/functions-relations.tex,94,106,5a9c54c58e47144f5e721ee3bfe0193ae8f0ec1edd81852117244aba4365afbc,pending,,
jv-Latn-ID-JV-D010-OCC-001,JV-D010,OLP-0031,OLP-0031-P006,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,29,45,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,translation/content/sets-functions-relations/size-of-sets/pairing.tex,29,45,b766c4a116aba8a91e807ea82a9078112fa9cd0196247fa4af114ae689f61804,pending,,
jv-Latn-ID-JV-D010-OCC-002,JV-D010,OLP-0031,OLP-0031:review-JV-D010-002,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,34,34,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,editorial/ERRATA.md,19,19,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D011-OCC-001,JV-D011,OLP-0031,OLP-0031-P015,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,91,97,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,translation/content/sets-functions-relations/size-of-sets/pairing.tex,91,98,b766c4a116aba8a91e807ea82a9078112fa9cd0196247fa4af114ae689f61804,pending,,
jv-Latn-ID-JV-D011-OCC-002,JV-D011,OLP-0031,OLP-0031:review-JV-D011-002,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,93,93,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,editorial/ERRATA.md,19,19,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D012-OCC-001,JV-D012,OLP-0031,OLP-0031-P017,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,106,109,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,translation/content/sets-functions-relations/size-of-sets/pairing.tex,107,110,b766c4a116aba8a91e807ea82a9078112fa9cd0196247fa4af114ae689f61804,pending,,
jv-Latn-ID-JV-D012-OCC-002,JV-D012,OLP-0031,OLP-0031:review-JV-D012-002,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,108,108,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,editorial/ERRATA.md,19,19,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D013-OCC-001,JV-D013,OLP-0031,OLP-0031-P016,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,99,104,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,translation/content/sets-functions-relations/size-of-sets/pairing.tex,100,105,b766c4a116aba8a91e807ea82a9078112fa9cd0196247fa4af114ae689f61804,pending,,
jv-Latn-ID-JV-D013-OCC-002,JV-D013,OLP-0031,OLP-0031:review-JV-D013-002,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,100,100,fb6cc1176e91e56cea5f5b9708723c59191813f8fe256aac8ed0457a0119a9bf,editorial/ERRATA.md,19,19,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D014-OCC-001,JV-D014,OLP-0032,OLP-0032-P006,upstream/content/sets-functions-relations/size-of-sets/pairing-alt.tex,13,84,c26b4e0da9e2e0b0ec839470ddd1d0d5eb1b3d3922d3b6986c9a795f34328797,translation/content/sets-functions-relations/size-of-sets/pairing-alt.tex,13,86,46e6270ae27da3d4542a414e763b1ac9c32015d373737a74fabf79f3c6ffc1d7,pending,,
jv-Latn-ID-JV-D014-OCC-002,JV-D014,OLP-0032,OLP-0032:review-JV-D014-002,upstream/content/sets-functions-relations/size-of-sets/pairing-alt.tex,21,21,c26b4e0da9e2e0b0ec839470ddd1d0d5eb1b3d3922d3b6986c9a795f34328797,editorial/ERRATA.md,20,20,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D015-OCC-001,JV-D015,OLP-0033,OLP-0033-P008,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,25,31,4471def29c2da48dcb01635adf692cd0bc89cb6885636db149f4b2d86ff4e9fa,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,25,31,a39f69758ce2d4a2593a44b1de33f8baf40bbc2328342b81b119c87655431f38,pending,,
jv-Latn-ID-JV-D015-OCC-002,JV-D015,OLP-0033,OLP-0033:review-JV-D015-002,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,26,26,4471def29c2da48dcb01635adf692cd0bc89cb6885636db149f4b2d86ff4e9fa,editorial/ERRATA.md,22,22,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D016-OCC-001,JV-D016,OLP-0034,OLP-0034-P015,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,85,101,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,translation/content/sets-functions-relations/size-of-sets/reduction.tex,85,103,11ff639ead636b6bf93c911baac161f576aabc515613b2a043d27eddd769c38f,pending,,
jv-Latn-ID-JV-D016-OCC-002,JV-D016,OLP-0034,OLP-0034:review-JV-D016-002,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,97,97,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,editorial/ERRATA.md,23,23,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D017-OCC-001,JV-D017,OLP-0034,OLP-0034-P011,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,51,58,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,translation/content/sets-functions-relations/size-of-sets/reduction.tex,51,59,11ff639ead636b6bf93c911baac161f576aabc515613b2a043d27eddd769c38f,pending,,
jv-Latn-ID-JV-D017-OCC-002,JV-D017,OLP-0034,OLP-0034:review-JV-D017-002,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,52,52,0d6d2e3280698668b837cef6dcf3134b86d2a4b48831ae516e6e33e42898c79a,editorial/ERRATA.md,23,23,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D018-OCC-001,JV-D018,OLP-0035,OLP-0035-P015,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,68,94,025a3fc368d6873825effcb07631913762edbf2d3f9a0711d57dcd9575361251,translation/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,67,95,d98271ec9b67b12c13f379e3c616b0fa86312a5ee043621000d0243f8541f66d,pending,,
jv-Latn-ID-JV-D018-OCC-002,JV-D018,OLP-0035,OLP-0035:review-JV-D018-002,upstream/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex,75,75,025a3fc368d6873825effcb07631913762edbf2d3f9a0711d57dcd9575361251,editorial/ERRATA.md,24,24,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D019-OCC-001,JV-D019,OLP-0036,OLP-0036-P014,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,70,105,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,71,109,68eef3a8a3adb8167bb1d919e8bc8bb7e2d6f109801f2fea8360a0674dc0bbab,pending,,
jv-Latn-ID-JV-D019-OCC-002,JV-D019,OLP-0036,OLP-0036:review-JV-D019-002,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,88,88,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,editorial/ERRATA.md,25,25,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D020-OCC-001,JV-D020,OLP-0036,OLP-0036-P010,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,42,54,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,translation/content/sets-functions-relations/size-of-sets/comparing-size.tex,43,55,68eef3a8a3adb8167bb1d919e8bc8bb7e2d6f109801f2fea8360a0674dc0bbab,pending,,
jv-Latn-ID-JV-D020-OCC-002,JV-D020,OLP-0036,OLP-0036:review-JV-D020-002,upstream/content/sets-functions-relations/size-of-sets/comparing-size.tex,45,45,075810b1cf1c8b54266518523d4665d3deae4a4937f4e19a66a09cc0e1aaebf7,editorial/ERRATA.md,25,25,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D021-OCC-001,JV-D021,OLP-0038,OLP-0038-P007,upstream/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,21,32,9a9060e57403586c0f8a81353c1d9c81049869e486b4dc032fbf32542023ba8f,translation/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,21,33,c21d6658fcfec26f5253e0cd207c4c2e0091481bd34c9cab1a7d696c44a9e387,pending,,
jv-Latn-ID-JV-D021-OCC-002,JV-D021,OLP-0038,OLP-0038:review-JV-D021-002,upstream/content/sets-functions-relations/size-of-sets/enumerability-alt.tex,21,21,9a9060e57403586c0f8a81353c1d9c81049869e486b4dc032fbf32542023ba8f,editorial/ERRATA.md,26,26,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D022-OCC-001,JV-D022,OLP-0039,OLP-0039-P012,upstream/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,61,97,a075f6c63879101314fb20fa493acfb38d78ff24095bb55914f2af4527e1ad3e,translation/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,62,103,5af7c817395540e2fc9137f8960a116d4822026b391797d65c80c974ef9967c1,pending,,
jv-Latn-ID-JV-D022-OCC-002,JV-D022,OLP-0039,OLP-0039:review-JV-D022-002,upstream/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex,64,64,a075f6c63879101314fb20fa493acfb38d78ff24095bb55914f2af4527e1ad3e,editorial/ERRATA.md,27,27,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D023-OCC-001,JV-D023,OLP-0040,OLP-0040-P011,upstream/content/sets-functions-relations/size-of-sets/reduction-alt.tex,48,50,f7717d8394048096cf7a65bc87a1a1ed15861cdfb8c7edb23429d5256d954d11,translation/content/sets-functions-relations/size-of-sets/reduction-alt.tex,48,50,cc259462e3d7671ced74c079fffeb6172abf0c42a12658e819c40dcb53dab3bb,pending,,
jv-Latn-ID-JV-D023-OCC-002,JV-D023,OLP-0040,OLP-0040:review-JV-D023-002,upstream/content/sets-functions-relations/size-of-sets/reduction-alt.tex,50,50,f7717d8394048096cf7a65bc87a1a1ed15861cdfb8c7edb23429d5256d954d11,editorial/ERRATA.md,28,28,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D024-OCC-001,JV-D024,OLP-0043,OLP-0043-P006,upstream/content/sets-functions-relations/arithmetization/rationals.tex,47,60,7140495368042fcbc55907e6ee568c5bc8b7066e44a01a50cbf4202acebe71d2,translation/content/sets-functions-relations/arithmetization/rationals.tex,47,63,13fc10116f29b795e812ba33cac569f68b0ea58ef1104f7e8324cb22e752ca89,pending,,
jv-Latn-ID-JV-D024-OCC-002,JV-D024,OLP-0043,OLP-0043:review-JV-D024-002,upstream/content/sets-functions-relations/arithmetization/rationals.tex,54,54,7140495368042fcbc55907e6ee568c5bc8b7066e44a01a50cbf4202acebe71d2,editorial/ERRATA.md,29,29,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D025-OCC-001,JV-D025,OLP-0044,OLP-0044-P012,upstream/content/sets-functions-relations/arithmetization/reals.tex,76,80,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,83,97,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-D025-OCC-002,JV-D025,OLP-0044,OLP-0044:review-JV-D025-002,upstream/content/sets-functions-relations/arithmetization/reals.tex,80,80,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,editorial/ERRATA.md,30,30,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D026-OCC-001,JV-D026,OLP-0044,OLP-0044-P006,upstream/content/sets-functions-relations/arithmetization/reals.tex,16,27,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,translation/content/sets-functions-relations/arithmetization/reals.tex,16,27,0d6121c3c4c5fef9ac72099b65f21f5bd76a470099aaeb11d295b7c7f6196eb7,pending,,
jv-Latn-ID-JV-D026-OCC-002,JV-D026,OLP-0044,OLP-0044:review-JV-D026-002,upstream/content/sets-functions-relations/arithmetization/reals.tex,24,24,3df30161417b836178ff701aa3d778b9ec7c1ba8e3a8a54f98b5584a7960f453,editorial/ERRATA.md,30,30,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
jv-Latn-ID-JV-D027-OCC-001,JV-D027,OLP-0045,OLP-0045-P010,upstream/content/sets-functions-relations/arithmetization/cuts.tex,58,78,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,translation/content/sets-functions-relations/arithmetization/cuts.tex,62,90,d6e6809b30b06bb95ff294ba31ff55dd45bfdf9978323f463444332e7ae95c9c,pending,,
jv-Latn-ID-JV-D027-OCC-002,JV-D027,OLP-0045,OLP-0045:review-JV-D027-002,upstream/content/sets-functions-relations/arithmetization/cuts.tex,64,64,e7cb1029bcb0f0f1ac677c005af8d4e6a10df84bfff50c7483447b972324b44c,editorial/ERRATA.md,31,31,f5d4f6c07c476b35c8c31ab539380077dea78defcbb0c473e43f3d99ac4d0a37,not_applicable,,
